Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y
Away,PASS,,2,100969,4038.76,101007,4040.28,Player15,Player21,-25.439999999999998,21.08,-16.959999999999997,14.959999999999997
Home,CHALLENGE,GROUND-LOST,2,100975,4039.0,100975,4039.0,Player7,,-26.5,19.720000000000002,,
Away,PASS,,2,101028,4041.12,101093,4043.72,Player21,Player19,-18.02,13.600000000000001,-28.62,-25.84
Away,CHALLENGE,GROUND-LOST,2,101147,4045.88,101147,4045.88,Player19,,-31.799999999999997,-28.560000000000002,,
Away,BALL LOST,INTERCEPTION,2,101147,4045.88,101147,4045.88,Player19,,-31.799999999999997,-28.560000000000002,,
Home,CHALLENGE,TACKLE-WON,2,101161,4046.44,101161,4046.44,Player12,,-30.740000000000002,-27.880000000000003,,
Home,RECOVERY,THEFT,2,101161,4046.44,101161,4046.44,Player12,,-30.740000000000002,-27.880000000000003,,
Home,BALL LOST,,2,101161,4046.44,101245,4049.8,Player12,,-30.740000000000002,-27.880000000000003,-16.959999999999997,-31.959999999999997
Away,RECOVERY,,2,101240,4049.6,101240,4049.6,Player19,,-14.840000000000002,-33.32,,
Away,PASS,,2,101273,4050.92,101310,4052.4,Player19,Player17,-10.599999999999998,-31.959999999999997,4.240000000000004,-14.279999999999998
Away,PASS,,2,101380,4055.2,101405,4056.2,Player17,Player21,1.060000000000001,-5.439999999999998,-10.599999999999998,5.440000000000001
Away,PASS,,2,101496,4059.84,101574,4062.96,Player21,Player15,-11.659999999999998,-1.3600000000000012,-22.26,29.92
Away,PASS,,2,101655,4066.2,101687,4067.48,Player15,Player16,-27.560000000000002,30.6,-11.659999999999998,24.48
Away,PASS,,2,101747,4069.88,101795,4071.8,Player16,Player17,-8.480000000000002,20.4,0.0,-2.040000000000002
Away,PASS,,2,101821,4072.84,101863,4074.52,Player17,Player20,-1.060000000000001,-4.759999999999996,-11.659999999999998,-17.68
Away,PASS,,2,101901,4076.04,101918,4076.72,Player20,Player19,-16.959999999999997,-17.0,-27.560000000000002,-17.68
Home,CHALLENGE,GROUND-LOST,2,101943,4077.72,101943,4077.72,Player12,,-26.5,-14.279999999999998,,
Away,CHALLENGE,GROUND-LOST,2,101947,4077.88,101947,4077.88,Player19,,-26.5,-13.599999999999998,,
Away,BALL LOST,INTERCEPTION,2,101947,4077.88,101947,4077.88,Player19,,-26.5,-13.599999999999998,,
Away,CHALLENGE,GROUND-LOST,2,101964,4078.56,101964,4078.56,Player20,,-26.5,-8.84,,
Home,CHALLENGE,TACKLE-WON,2,101975,4079.0,101975,4079.0,Player5,,-27.560000000000002,-8.16,,
Home,RECOVERY,THEFT,2,101975,4079.0,101975,4079.0,Player5,,-27.560000000000002,-8.16,,
Away,RECOVERY,,2,102020,4080.8,102020,4080.8,Player24,,-26.5,0.6800000000000006,,
Home,BALL LOST,INTERCEPTION,2,102021,4080.84,102027,4081.08,Player5,,-26.5,-4.080000000000004,-22.26,2.040000000000002
Away,PASS,,2,102043,4081.72,102083,4083.32,Player24,Player15,-22.26,-0.0,-12.719999999999999,19.040000000000003
Away,PASS,,2,102118,4084.72,102148,4085.92,Player15,Player 26,-14.840000000000002,21.76,-31.799999999999997,29.24
Away,BALL LOST,INTERCEPTION,2,102196,4087.84,102223,4088.92,Player 26,,-38.16,28.56,-44.519999999999996,18.36
Home,CHALLENGE,GROUND-WON,2,102233,4089.32,102233,4089.32,Player3,,-46.64,18.36,,
Home,RECOVERY,INTERCEPTION,2,102233,4089.32,102233,4089.32,Player3,,-46.64,18.36,,
Home,PASS,,2,102294,4091.76,102326,4093.04,Player3,Player8,-47.7,29.24,-39.22,29.24
Away,CHALLENGE,GROUND-WON,2,102345,4093.8,102345,4093.8,Player 26,,-42.400000000000006,30.6,,
Away,RECOVERY,INTERCEPTION,2,102345,4093.8,102345,4093.8,Player 26,,-42.400000000000006,30.6,,
Home,BALL LOST,INTERCEPTION,2,102346,4093.84,102353,4094.12,Player8,,-40.28,31.28,-41.34,29.24
Away,CHALLENGE,TACKLE-LOST,2,102377,4095.08,102377,4095.08,Player 26,,-42.400000000000006,29.92,,
Away,BALL LOST,THEFT,2,102377,4095.08,102377,4095.08,Player 26,,-42.400000000000006,29.92,,
Home,CHALLENGE,TACKLE-LOST,2,102409,4096.36,102409,4096.36,Player3,,-43.46,31.28,,
Away,CHALLENGE,GROUND-LOST,2,102424,4096.96,102424,4096.96,Player 26,,-44.519999999999996,31.28,,
Away,RECOVERY,INTERCEPTION,2,102453,4098.12,102453,4098.12,Player15,,-41.34,32.64,,
Away,CHALLENGE,GROUND-WON,2,102491,4099.64,102491,4099.64,Player15,,-43.46,31.959999999999997,,
Away,BALL OUT,,2,102491,4099.64,102524,4100.96,Player15,,-43.46,31.959999999999997,-44.519999999999996,36.04
Home,CHALLENGE,GROUND-LOST,2,102507,4100.28,102507,4100.28,Player8,,-43.46,31.959999999999997,,
Home,SET PIECE,THROW IN,2,103191,4127.64,103191,4127.64,Player7,,,,,
Home,PASS,,2,103191,4127.64,103210,4128.4,Player7,Player10,-42.400000000000006,34.0,-25.439999999999998,32.64
Away,CHALLENGE,GROUND-LOST,2,103209,4128.36,103209,4128.36,Player15,,-25.439999999999998,32.64,,
Home,CHALLENGE,GROUND-WON,2,103210,4128.4,103210,4128.4,Player10,,-25.439999999999998,32.64,,
Home,BALL LOST,INTERCEPTION,2,103210,4128.4,103232,4129.28,Player10,,-25.439999999999998,32.64,-31.799999999999997,31.28
Away,RECOVERY,,2,103221,4128.84,103221,4128.84,Player 26,,-30.740000000000002,31.28,,
Away,PASS,HEAD,2,103221,4128.84,103286,4131.44,Player 26,Player16,-30.740000000000002,31.28,-15.900000000000002,29.92
Away,PASS,,2,103312,4132.48,103367,4134.68,Player16,Player17,-13.780000000000001,29.24,0.0,9.520000000000001
Away,PASS,,2,103392,4135.68,103444,4137.76,Player17,Player20,0.0,3.3999999999999995,-8.480000000000002,-12.919999999999996
Away,BALL LOST,,2,103553,4142.12,103621,4144.84,Player20,,-24.38,-6.799999999999999,-16.959999999999997,8.84
Home,CHALLENGE,GROUND-LOST,2,103560,4142.4,103560,4142.4,Player6,,-25.439999999999998,-4.080000000000004,,
Home,RECOVERY,,2,103620,4144.8,103620,4144.8,Player8,,-18.02,8.84,,
Home,PASS,,2,103670,4146.8,103717,4148.68,Player8,Player9,-8.480000000000002,10.879999999999999,9.539999999999997,-16.32
Home,BALL LOST,CROSS-INTERCEPTION,2,103913,4156.52,103945,4157.8,Player9,,39.22,-20.400000000000002,48.76,4.08
Away,RECOVERY,INTERCEPTION,2,103939,4157.56,103939,4157.56,Player15,,46.63999999999999,2.719999999999999,,
Away,BALL LOST,HEAD,2,103939,4157.56,104042,4161.68,Player15,,46.63999999999999,2.719999999999999,48.76,30.6
Home,CHALLENGE,GROUND-WON,2,104043,4161.72,104043,4161.72,Player10,,50.879999999999995,31.959999999999997,,
Home,RECOVERY,INTERCEPTION,2,104043,4161.72,104043,4161.72,Player10,,50.879999999999995,31.959999999999997,,
Home,PASS,,2,104055,4162.2,104088,4163.52,Player10,Player5,49.82,34.68,30.740000000000002,27.200000000000003
Home,PASS,,2,104208,4168.32,104223,4168.92,Player5,Player8,28.62,17.68,33.919999999999995,20.4
Home,PASS,,2,104244,4169.76,104276,4171.04,Player8,Player6,32.86000000000001,19.040000000000003,20.139999999999993,5.440000000000001
Home,PASS,,2,104303,4172.12,104363,4174.52,Player6,Player1,20.139999999999993,4.760000000000001,33.919999999999995,-31.279999999999998
Home,PASS,,2,104427,4177.08,104455,4178.2,Player1,Player9,38.16,-24.48,46.63999999999999,-13.599999999999998
Home,BALL LOST,CROSS-INTERCEPTION,2,104468,4178.72,104486,4179.44,Player9,,48.76,-12.240000000000004,45.580000000000005,-3.400000000000003
Away,RECOVERY,INTERCEPTION,2,104481,4179.24,104481,4179.24,Player16,,45.580000000000005,-3.400000000000003,,
Away,PASS,,2,104481,4179.24,104499,4179.96,Player16,Player20,45.580000000000005,-3.400000000000003,40.28,-8.84
Away,BALL LOST,INTERCEPTION,2,104537,4181.48,104584,4183.36,Player20,,38.16,-11.560000000000002,14.840000000000002,-25.84
Away,CHALLENGE,GROUND-FAULT-LOST,2,104587,4183.48,104587,4183.48,Player23,,15.900000000000002,-24.48,,
Home,RECOVERY,INTERCEPTION,2,104589,4183.56,104589,4183.56,Player2,,15.900000000000002,-24.48,,
Home,CHALLENGE,GROUND-FAULT-WON,2,104622,4184.88,104622,4184.88,Player2,,16.960000000000004,-26.52,,
Home,FAULT RECEIVED,,2,104622,4184.88,104622,4184.88,Player2,,16.960000000000004,-26.52,,
Home,SET PIECE,FREE KICK,2,104757,4190.28,104757,4190.28,Player6,,,,,
Home,PASS,,2,104757,4190.28,104819,4192.76,Player6,Player1,10.599999999999998,-23.119999999999997,26.5,-29.919999999999995
Home,CHALLENGE,GROUND-FAULT-LOST,2,104946,4197.84,104946,4197.84,Player10,,43.46,4.760000000000001,,
Home,BALL LOST,FORCED,2,104946,4197.84,104946,4197.84,Player10,,43.46,4.760000000000001,,
Away,CHALLENGE,GROUND-FAULT-WON,2,104957,4198.28,104957,4198.28,Player16,,43.46,3.3999999999999995,,
Away,SET PIECE,FREE KICK-RETAKEN,2,105042,4201.68,105042,4201.68,Player16,,,,,
Away,PASS,,2,105042,4201.68,105089,4203.56,Player16,Player15,36.04,1.3600000000000012,31.800000000000004,11.559999999999999
Away,BALL LOST,FORCED,2,105089,4203.56,105089,4203.56,Player15,,31.800000000000004,11.559999999999999,,
Away,SET PIECE,FREE KICK,2,106530,4261.2,106530,4261.2,Player25,,,,,
Away,PASS,,2,106530,4261.2,106611,4264.44,Player25,Player23,39.22,4.08,-18.02,-14.279999999999998
Away,BALL LOST,,2,106611,4264.44,106628,4265.12,Player23,,-18.02,-14.279999999999998,-21.200000000000003,-15.639999999999999
Home,RECOVERY,INTERCEPTION,2,106630,4265.2,106630,4265.2,Player12,,-16.959999999999997,-16.32,,
Home,CHALLENGE,TACKLE-LOST,2,106647,4265.88,106647,4265.88,Player12,,-19.08,-15.639999999999999,,
Home,BALL LOST,THEFT,2,106647,4265.88,106647,4265.88,Player12,,-19.08,-15.639999999999999,,
Away,CHALLENGE,GROUND-LOST,2,106650,4266.0,106650,4266.0,Player23,,-19.08,-16.32,,
Home,RECOVERY,,2,106686,4267.44,106686,4267.44,Player2,,-30.740000000000002,-11.560000000000002,,
Home,PASS,,2,106698,4267.92,106720,4268.8,Player2,Player6,-31.799999999999997,-11.560000000000002,-24.38,-5.439999999999998
Home,PASS,,2,106746,4269.84,106766,4270.64,Player6,Player12,-23.319999999999997,-6.119999999999997,-15.900000000000002,-14.279999999999998
Home,PASS,,2,106766,4270.64,106785,4271.4,Player12,Player13,-15.900000000000002,-14.279999999999998,-23.319999999999997,-14.959999999999997
Home,BALL OUT,,2,106785,4271.4,106834,4273.36,Player13,,-23.319999999999997,-14.959999999999997,-4.2399999999999975,-34.68
Away,SET PIECE,THROW IN,2,107019,4280.76,107019,4280.76,Player18,,,,,
Away,PASS,,2,107019,4280.76,107061,4282.44,Player18,Player17,0.0,-34.68,13.780000000000001,-22.439999999999998
Away,PASS,,2,107142,4285.68,107190,4287.6,Player17,Player16,12.719999999999999,-11.560000000000002,16.960000000000004,8.16
Away,PASS,,2,107246,4289.84,107283,4291.32,Player16,Player15,12.719999999999999,14.280000000000001,9.539999999999997,28.56
Away,BALL LOST,INTERCEPTION,2,107305,4292.2,107345,4293.8,Player15,,9.539999999999997,29.24,-22.26,30.6
Home,RECOVERY,INTERCEPTION,2,107344,4293.76,107344,4293.76,Player7,,-18.02,26.52,,
Home,BALL OUT,,2,107344,4293.76,107371,4294.84,Player7,,-18.02,26.52,-6.359999999999999,36.04
Away,SET PIECE,THROW IN,2,107548,4301.92,107548,4301.92,Player15,,,,,
Away,PASS,,2,107548,4301.92,107595,4303.8,Player15,Player16,1.060000000000001,26.52,14.840000000000002,25.84
Away,PASS,,2,107641,4305.64,107706,4308.24,Player16,Player17,12.719999999999999,18.36,11.659999999999998,-8.16
Away,BALL LOST,,2,107934,4317.36,107975,4319.0,Player17,,-9.540000000000003,-22.439999999999998,-29.680000000000003,-21.759999999999998
Home,RECOVERY,INTERCEPTION,2,107978,4319.12,107978,4319.12,Player1,,-28.62,-23.799999999999997,,
Home,PASS,,2,107978,4319.12,108000,4320.0,Player1,Player6,-28.62,-23.799999999999997,-21.200000000000003,-13.599999999999998
Home,BALL LOST,INTERCEPTION,2,108054,4322.16,108078,4323.12,Player6,,-14.840000000000002,-11.560000000000002,-4.2399999999999975,3.3999999999999995
Away,CHALLENGE,GROUND-WON,2,108079,4323.16,108079,4323.16,Player15,,-3.180000000000003,4.08,,
Away,RECOVERY,INTERCEPTION,2,108079,4323.16,108079,4323.16,Player15,,-3.180000000000003,4.08,,
Away,CHALLENGE,GROUND-LOST,2,108160,4326.4,108160,4326.4,Player15,,-21.200000000000003,-1.3600000000000012,,
Away,BALL LOST,INTERCEPTION,2,108160,4326.4,108160,4326.4,Player15,,-21.200000000000003,-1.3600000000000012,,
Home,CHALLENGE,GROUND-WON,2,108163,4326.52,108163,4326.52,Player6,,-21.200000000000003,-1.3600000000000012,,
Home,RECOVERY,,2,108179,4327.16,108179,4327.16,Player3,,-28.62,-0.6800000000000006,,
Home,BALL LOST,,2,108224,4328.96,108230,4329.2,Player3,,-24.38,-1.3600000000000012,-19.08,-12.919999999999996
Away,RECOVERY,INTERCEPTION,2,108231,4329.24,108231,4329.24,Player20,,-18.02,-8.16,,
Away,PASS,,2,108231,4329.24,108255,4330.2,Player20,Player19,-18.02,-8.16,-20.14,-2.7200000000000024
Away,CHALLENGE,TACKLE-FAULT-WON,2,108277,4331.08,108277,4331.08,Player19,,-18.02,-1.3600000000000012,,
Home,CHALLENGE,GROUND-FAULT-LOST,2,108291,4331.64,108291,4331.64,Player3,,-19.08,-0.6800000000000006,,
Away,FAULT RECEIVED,,2,108312,4332.48,108312,4332.48,Player19,,-18.02,-0.6800000000000006,,
Away,SET PIECE,FREE KICK,2,108390,4335.6,108390,4335.6,Player21,,,,,
Away,PASS,,2,108390,4335.6,108439,4337.56,Player21,Player24,-14.840000000000002,-0.0,-30.740000000000002,21.76
Away,BALL OUT,CROSS,2,108481,4339.24,108596,4343.84,Player24,,-36.04,21.08,-51.94,-34.68
Home,SET PIECE,THROW IN,2,109199,4367.96,109199,4367.96,Player1,,,,,
Home,PASS,,2,109199,4367.96,109234,4369.36,Player1,Player12,-44.519999999999996,-34.0,-28.62,-27.200000000000003
Home,PASS,,2,109320,4372.8,109335,4373.4,Player12,Player9,-23.319999999999997,-27.200000000000003,-27.560000000000002,-34.0
Away,CHALLENGE,TACKLE-LOST,2,109323,4372.92,109323,4372.92,Player19,,-25.439999999999998,-27.200000000000003,,
Home,PASS,,2,109364,4374.56,109369,4374.76,Player9,Player12,-25.439999999999998,-34.0,-26.5,-27.880000000000003
Home,PASS,,2,109369,4374.76,109395,4375.8,Player12,Player9,-26.5,-27.880000000000003,-20.14,-32.64
Away,CHALLENGE,TACKLE-LOST,2,109402,4376.08,109402,4376.08,Player20,,-19.08,-29.919999999999995,,
Home,PASS,,2,109441,4377.64,109458,4378.32,Player9,Player5,-11.659999999999998,-25.84,-9.540000000000003,-14.959999999999997
Home,PASS,,2,109462,4378.48,109482,4379.28,Player5,Player9,-8.480000000000002,-14.959999999999997,-3.180000000000003,-20.400000000000002
Home,CHALLENGE,GROUND-FAULT-WON,2,109551,4382.04,109551,4382.04,Player9,,13.780000000000001,-5.439999999999998,,
Home,FAULT RECEIVED,,2,109551,4382.04,109551,4382.04,Player9,,13.780000000000001,-5.439999999999998,,
Away,CHALLENGE,GROUND-FAULT-LOST,2,109553,4382.12,109553,4382.12,Player 26,,13.780000000000001,-4.759999999999996,,
Away,CARD,YELLOW,2,109690,4387.6,109690,4387.6,Player 26,,,,,
Home,SET PIECE,FREE KICK,2,110939,4437.56,110939,4437.56,Player5,,,,,
Home,BALL LOST,INTERCEPTION,2,110939,4437.56,110986,4439.44,Player5,,19.080000000000005,-3.400000000000003,45.580000000000005,4.760000000000001
Away,CHALLENGE,GROUND,2,110971,4438.84,110971,4438.84,Player18,,43.46,7.479999999999999,,
Away,RECOVERY,INTERCEPTION,2,110986,4439.44,110986,4439.44,Player25,,45.580000000000005,4.08,,
Away,PASS,,2,111063,4442.52,111180,4447.2,Player25,Player24,38.16,8.16,-11.659999999999998,28.56
Away,CHALLENGE,GROUND-LOST,2,111232,4449.28,111232,4449.28,Player24,,-23.319999999999997,31.959999999999997,,
Away,BALL LOST,INTERCEPTION,2,111232,4449.28,111232,4449.28,Player24,,-23.319999999999997,31.959999999999997,,
Home,CHALLENGE,TACKLE-WON,2,111233,4449.32,111233,4449.32,Player5,,-24.38,31.28,,
Home,RECOVERY,THEFT,2,111233,4449.32,111233,4449.32,Player5,,-24.38,31.28,,
Home,BALL OUT,,2,111240,4449.6,111240,4449.6,Player5,,-25.439999999999998,31.959999999999997,,
Away,SET PIECE,THROW IN,2,111368,4454.72,111368,4454.72,Player24,,,,,
Away,PASS,,2,111368,4454.72,111433,4457.32,Player24,Player15,-32.86,35.36,-12.719999999999999,29.24
Away,PASS,,2,111460,4458.4,111487,4459.48,Player15,Player21,-12.719999999999999,29.24,-12.719999999999999,15.639999999999999
Away,PASS,,2,111505,4460.2,111530,4461.2,Player21,Player20,-11.659999999999998,14.959999999999997,-15.900000000000002,3.3999999999999995
Away,PASS,,2,111530,4461.2,111570,4462.8,Player20,Player 26,-15.900000000000002,3.3999999999999995,-27.560000000000002,-1.3600000000000012
Away,PASS,,2,111570,4462.8,111599,4463.96,Player 26,Player18,-27.560000000000002,-1.3600000000000012,-21.200000000000003,-16.32
Away,PASS,,2,111621,4464.84,111646,4465.84,Player18,Player19,-24.38,-15.639999999999999,-33.92,-26.52
Away,PASS,,2,111673,4466.92,111713,4468.52,Player19,Player18,-36.04,-25.84,-46.64,-12.240000000000004
Away,PASS,CROSS,2,111713,4468.52,111758,4470.32,Player18,Player24,-46.64,-12.240000000000004,-43.46,7.479999999999999
Home,RECOVERY,INTERCEPTION,2,111719,4468.76,111719,4468.76,Player2,,-47.7,-9.520000000000001,,
Home,BALL LOST,INTERCEPTION,2,111719,4468.76,111757,4470.28,Player2,,-47.7,-9.520000000000001,-43.46,4.760000000000001
Away,SHOT,BLOCKED,2,111758,4470.32,111763,4470.52,Player24,,-43.46,7.479999999999999,-46.64,3.3999999999999995
Home,RECOVERY,BLOCKED,2,111763,4470.52,111763,4470.52,Player7,,-47.7,3.3999999999999995,,
Home,BALL LOST,HAND BALL,2,111763,4470.52,111763,4470.52,Player7,,-47.7,3.3999999999999995,,
Home,CARD,YELLOW,2,113376,4535.04,113376,4535.04,Player7,,,,,
Away,SET PIECE,PENALTY,2,115009,4600.36,115009,4600.36,Player20,,,,,
Away,SHOT,ON TARGET-GOAL,2,115009,4600.36,115024,4600.96,Player20,,-40.28,-1.3600000000000012,-55.120000000000005,-2.7200000000000024
Home,SET PIECE,KICK OFF,2,116727,4669.08,116727,4669.08,Player9,,,,,
Home,PASS,,2,116727,4669.08,116753,4670.12,Player9,Player6,0.0,-0.0,-8.480000000000002,2.040000000000002
Home,PASS,,2,116783,4671.32,116812,4672.48,Player6,Player5,-7.420000000000001,2.719999999999999,1.060000000000001,8.16
Home,PASS,,2,116872,4674.88,116914,4676.56,Player5,Player2,-1.060000000000001,14.280000000000001,-10.599999999999998,-8.84
Home,PASS,,2,116948,4677.92,116958,4678.32,Player2,Player13,-9.540000000000003,-11.560000000000002,1.060000000000001,-15.639999999999999
Home,PASS,,2,117024,4680.96,117036,4681.44,Player13,Player12,9.539999999999997,-22.439999999999998,22.259999999999998,-19.040000000000003
Home,PASS,,2,117038,4681.52,117068,4682.72,Player12,Player13,22.259999999999998,-19.040000000000003,14.840000000000002,-23.119999999999997
Home,PASS,,2,117144,4685.76,117169,4686.76,Player13,Player1,25.439999999999998,-21.759999999999998,34.98,-31.959999999999997
Home,PASS,CROSS,2,117206,4688.24,117218,4688.72,Player1,Player9,39.22,-30.599999999999998,41.34,-7.479999999999999
Home,SHOT,HEAD-OFF TARGET-OUT,2,117218,4688.72,117245,4689.8,Player9,,41.34,-7.479999999999999,54.06,5.440000000000001
Away,RECOVERY,,2,118048,4721.92,118048,4721.92,Player25,,48.76,-4.080000000000004,,
Away,PASS,GOAL KICK,2,118048,4721.92,118135,4725.4,Player25,Player 26,48.76,-4.080000000000004,-5.299999999999999,19.720000000000002
Away,BALL LOST,HEAD-INTERCEPTION,2,118135,4725.4,118159,4726.36,Player 26,,-5.299999999999999,19.720000000000002,-10.599999999999998,11.559999999999999
Home,RECOVERY,INTERCEPTION,2,118159,4726.36,118159,4726.36,Player6,,-9.540000000000003,11.559999999999999,,
Home,PASS,HEAD,2,118159,4726.36,118230,4729.2,Player6,Player7,-9.540000000000003,11.559999999999999,-25.439999999999998,19.040000000000003
Home,PASS,,2,118230,4729.2,118295,4731.8,Player7,Player11,-25.439999999999998,19.040000000000003,-49.82,6.799999999999999
Home,BALL LOST,INTERCEPTION,2,118295,4731.8,118377,4735.08,Player11,,-49.82,6.799999999999999,-2.120000000000002,-4.759999999999996
Away,RECOVERY,INTERCEPTION,2,118379,4735.16,118379,4735.16,Player21,,0.0,-5.439999999999998,,
Away,PASS,HEAD,2,118379,4735.16,118412,4736.48,Player21,Player18,0.0,-5.439999999999998,4.240000000000004,-19.040000000000003
Away,BALL LOST,HAND BALL,2,118412,4736.48,118412,4736.48,Player18,,4.240000000000004,-19.040000000000003,,
Home,SET PIECE,FREE KICK-RETAKEN,2,118591,4743.64,118591,4743.64,Player12,,,,,
Home,PASS,,2,118591,4743.64,118611,4744.44,Player12,Player13,1.060000000000001,-27.880000000000003,1.060000000000001,-20.400000000000002
Home,BALL LOST,FORCED,2,118611,4744.44,118611,4744.44,Player13,,1.060000000000001,-20.400000000000002,,
Home,SET PIECE,FREE KICK,2,119168,4766.72,119168,4766.72,Player12,,,,,
Home,PASS,,2,119168,4766.72,119201,4768.04,Player12,Player1,10.599999999999998,-21.759999999999998,15.900000000000002,-29.240000000000002
Home,PASS,,2,119258,4770.32,119271,4770.84,Player1,Player13,16.960000000000004,-26.52,16.960000000000004,-20.400000000000002
Home,PASS,,2,119297,4771.88,119309,4772.36,Player13,Player1,19.080000000000005,-21.080000000000005,20.139999999999993,-29.919999999999995
Home,PASS,,2,119346,4773.84,119351,4774.04,Player1,Player13,20.139999999999993,-30.599999999999998,23.319999999999997,-23.799999999999997
Home,BALL LOST,INTERCEPTION,2,119366,4774.64,119376,4775.04,Player13,,23.319999999999997,-23.799999999999997,26.5,-21.080000000000005
Away,RECOVERY,,2,119373,4774.92,119373,4774.92,Player19,,23.319999999999997,-25.84,,
Away,BALL LOST,HAND BALL,2,119373,4774.92,119373,4774.92,Player19,,23.319999999999997,-25.84,,
Home,SET PIECE,FREE KICK,2,120331,4813.24,120331,4813.24,Player9,,,,,
Home,BALL LOST,INTERCEPTION,2,120331,4813.24,120367,4814.68,Player9,,22.259999999999998,-27.880000000000003,40.28,-3.400000000000003
Away,RECOVERY,INTERCEPTION,2,120365,4814.6,120365,4814.6,Player21,,40.28,-2.040000000000002,,
Away,BALL LOST,HEAD,2,120365,4814.6,120420,4816.8,Player21,,40.28,-2.040000000000002,9.539999999999997,-6.119999999999997
Home,RECOVERY,INTERCEPTION,2,120418,4816.72,120418,4816.72,Player1,,8.479999999999995,-7.479999999999999,,
Home,PASS,,2,120516,4820.64,120542,4821.68,Player1,Player5,-3.180000000000003,7.479999999999999,2.120000000000002,24.48
Home,BALL LOST,INTERCEPTION,2,120587,4823.48,120638,4825.52,Player5,,0.0,19.720000000000002,34.98,13.600000000000001
Away,CHALLENGE,AERIAL-WON,2,120640,4825.6,120640,4825.6,Player16,,36.04,11.559999999999999,,
Away,RECOVERY,INTERCEPTION,2,120640,4825.6,120640,4825.6,Player16,,36.04,11.559999999999999,,
Away,PASS,HEAD,2,120640,4825.6,120717,4828.68,Player16,Player15,36.04,11.559999999999999,25.439999999999998,32.64
Away,PASS,,2,120717,4828.68,120747,4829.88,Player15,Player 26,25.439999999999998,32.64,13.780000000000001,24.48
Away,CHALLENGE,GROUND-LOST,2,120753,4830.12,120753,4830.12,Player 26,,13.780000000000001,24.48,,
Away,BALL LOST,INTERCEPTION,2,120753,4830.12,120775,4831.0,Player 26,,13.780000000000001,24.48,11.659999999999998,28.56
Home,CHALLENGE,TACKLE-WON,2,120762,4830.48,120762,4830.48,Player6,,14.840000000000002,26.52,,
Home,RECOVERY,THEFT,2,120762,4830.48,120762,4830.48,Player6,,14.840000000000002,26.52,,
Home,PASS,,2,120762,4830.48,120773,4830.92,Player6,Player5,14.840000000000002,26.52,11.659999999999998,25.16
Home,PASS,,2,120841,4833.64,120858,4834.32,Player5,Player3,22.259999999999998,27.200000000000003,21.199999999999996,19.040000000000003
Home,PASS,,2,120895,4835.8,120903,4836.12,Player3,Player13,22.259999999999998,18.36,18.020000000000003,6.120000000000002
Away,CHALLENGE,GROUND-LOST,2,120937,4837.48,120937,4837.48,Player20,,16.960000000000004,5.440000000000001,,
Home,PASS,,2,120975,4839.0,120998,4839.92,Player13,Player12,13.780000000000001,2.040000000000002,26.5,-3.400000000000003
Home,SHOT,ON TARGET-GOAL,2,121027,4841.08,121055,4842.2,Player12,,30.740000000000002,-5.439999999999998,54.06,-2.7200000000000024
Away,SET PIECE,KICK OFF,2,122918,4916.72,122918,4916.72,Player24,,,,,
Away,PASS,,2,122918,4916.72,122942,4917.68,Player24,Player20,0.0,-0.0,7.419999999999995,-3.400000000000003
Away,PASS,,2,122962,4918.48,123022,4920.88,Player20,Player 26,6.360000000000006,-2.7200000000000024,-4.2399999999999975,29.24
Away,CHALLENGE,DRIBBLE-WON,2,123079,4923.16,123079,4923.16,Player 26,,-13.780000000000001,26.52,,
Home,CHALLENGE,TACKLE-WON,2,123183,4927.32,123183,4927.32,Player6,,-43.46,25.84,,
Home,RECOVERY,THEFT,2,123183,4927.32,123183,4927.32,Player6,,-43.46,25.84,,
Away,CHALLENGE,TACKLE-LOST,2,123185,4927.4,123185,4927.4,Player 26,,-43.46,25.84,,
Away,BALL LOST,THEFT,2,123185,4927.4,123185,4927.4,Player 26,,-43.46,25.84,,
Home,BALL OUT,CLEARANCE,2,123220,4928.8,123265,4930.6,Player6,,-51.94,24.48,-50.879999999999995,35.36
Away,SET PIECE,THROW IN,2,123425,4937.0,123425,4937.0,Player15,,,,,
Away,PASS,,2,123425,4937.0,123447,4937.88,Player15,Player 26,-46.64,33.32,-50.879999999999995,31.959999999999997
Away,PASS,,2,123463,4938.52,123481,4939.24,Player 26,Player15,-50.879999999999995,31.28,-44.519999999999996,33.32
Away,PASS,,2,123525,4941.0,123585,4943.4,Player15,Player16,-39.22,31.28,-18.02,27.200000000000003
Away,PASS,,2,123585,4943.4,123635,4945.4,Player16,Player17,-18.02,27.200000000000003,-8.480000000000002,6.799999999999999
Away,PASS,,2,123692,4947.68,123741,4949.64,Player17,Player15,-9.540000000000003,4.760000000000001,-23.319999999999997,30.6
Away,PASS,,2,123781,4951.24,123809,4952.36,Player15,Player24,-24.38,31.28,-32.86,16.32
Home,CHALLENGE,TACKLE-WON,2,123831,4953.24,123831,4953.24,Player3,,-32.86,20.4,,
Home,RECOVERY,THEFT,2,123831,4953.24,123831,4953.24,Player3,,-32.86,20.4,,
Home,PASS,,2,123831,4953.24,123861,4954.44,Player3,Player5,-32.86,20.4,-27.560000000000002,24.48
Away,CHALLENGE,TACKLE-LOST,2,123832,4953.28,123832,4953.28,Player24,,-32.86,20.4,,
