Time [s],Period,HomeHull,AwayHull
1491.0,1.0,1010.99025536312,851.530305858288
1493.0,1.0,904.960041978328,904.4761878665361
1495.0,1.0,995.769705092144,1060.468686537872
1497.0,1.0,1125.444520502496,1182.31006819952
1499.0,1.0,1283.0310237563122,1251.324695679864
1501.0,1.0,1537.9968142742882,1314.911132056392
1503.0,1.0,1776.719613704808,1418.203701259572
1531.0,1.0,444.52396978645606,433.83513525444243
1533.0,1.0,399.84997202864,409.380420356344
1535.0,1.0,447.61431994344,428.836785604008
1537.0,1.0,476.57677131493597,561.0528890802559
1539.0,1.0,507.539516561224,819.971522283824
1541.0,1.0,653.012918158248,1062.705900907088
1543.0,1.0,797.4081110104,1215.1313414577999
1545.0,1.0,921.238610405888,1306.634326414216
1547.0,1.0,1153.877415935552,1358.694035278464
1549.0,1.0,1184.8701062154573,967.6591273989427
1565.0,1.0,1090.872790621472,626.02885855528
1567.0,1.0,1092.99366061944,680.42260585804
1569.0,1.0,1101.068389268024,857.452096318728
1571.0,1.0,1002.5142787622959,967.158254726512
1573.0,1.0,806.7214384656606,1011.9545186597425
1586.0,1.0,604.7561943052509,1240.6205515230458
1588.0,1.0,658.381982521,1199.1003685077922
1590.0,1.0,679.439507372344,1184.8841119185922
1592.0,1.0,694.579336930784,1196.727801694688
1594.0,1.0,707.112503485128,1218.214817705584
1596.0,1.0,717.969626430088,1191.6615416349441
1598.0,1.0,736.4631557581783,1223.699825393045
1603.0,1.0,670.5520941330823,1256.2432112708852
1605.0,1.0,586.0211602033121,1247.907924748472
1607.0,1.0,475.651018336552,1188.090849644368
1609.0,1.0,410.09499172172,1064.389091104312
1611.0,1.0,404.3295604697121,804.623164312304
1613.0,1.0,462.17092882853603,675.663305534928
1615.0,1.0,645.294041139128,629.03369142892
1617.0,1.0,1014.30968482056,663.584609240688
1619.0,1.0,1357.4661594558079,777.7242594014481
1621.0,1.0,1595.026365840384,892.807283217392
1623.0,1.0,1652.183423589176,950.508102827464
1625.0,1.0,1520.399279680912,923.01830293612
1627.0,1.0,1367.0961721614158,927.152661420488
1629.0,1.0,1385.805298010976,909.949469724384
1631.0,1.0,1289.877844225528,714.285804497488
1633.0,1.0,1161.459928745448,610.448958194376
1635.0,1.0,1180.635122728936,692.2283903839359
1637.0,1.0,1124.5438523660239,820.6950194525521
1639.0,1.0,1072.65114372924,867.2926512949521
1641.0,1.0,988.3665738931361,848.732285389168
1643.0,1.0,1010.4236776734559,762.1628970146319
1645.0,1.0,1091.1424678070239,688.149990018248
1647.0,1.0,1191.038433936672,642.167217810176
1649.0,1.0,1139.692072605896,660.388014504392
1651.0,1.0,1017.6775567592399,661.17888506536
1653.0,1.0,979.789586182312,569.1278653380559
1655.0,1.0,1011.274379932304,606.846287753224
1657.0,1.0,912.533100040208,710.932083023296
1659.0,1.0,815.36269747336,638.1699802597041
1661.0,1.0,752.9155837514827,721.1125353775126
1673.0,1.0,713.366032385936,1359.1384754552
1675.0,1.0,765.288938592736,1487.0260369847442
1677.0,1.0,873.577096525912,1613.118054907296
1679.0,1.0,966.8260118919281,1578.5198073564961
1681.0,1.0,901.926964268368,1531.576053776424
1683.0,1.0,805.0457784920479,1510.085763913552
1685.0,1.0,888.71588071532,1514.6272145388962
1687.0,1.0,927.910559958536,1548.762526069632
1689.0,1.0,871.776970519416,1542.83746145448
1691.0,1.0,803.9619894072799,1501.3889706339733
1700.0,1.0,678.392113837393,1235.9177714177117
1702.0,1.0,574.886391491848,1306.6994998599841
1704.0,1.0,625.4979499707681,1317.72886039404
1706.0,1.0,759.632350267088,1243.71392425916
1708.0,1.0,896.02867991764,1170.7145378188561
1710.0,1.0,992.153751193576,1278.017155167104
1712.0,1.0,932.0928800063839,1247.9987819560802
1714.0,1.0,860.9379298876161,1152.43153085884
1716.0,1.0,642.0930524522834,987.6956899064169
1726.0,1.0,511.593474310592,1086.2240781734001
1728.0,1.0,541.66117278824,1237.309362948416
1730.0,1.0,555.381582321344,1271.6039260417438
1732.0,1.0,559.145134385456,1251.534030242872
1734.0,1.0,628.007790224632,1223.0891736455842
1736.0,1.0,801.7638378570239,1392.314215534776
1738.0,1.0,917.798740551912,1460.148452718
1740.0,1.0,784.865009568744,1279.464689621624
1742.0,1.0,610.2550941473519,1145.4241316252
1744.0,1.0,598.719063838904,1119.21212458552
1746.0,1.0,600.1614230070879,1110.2527126865361
1748.0,1.0,638.452412722056,1123.99246261712
1750.0,1.0,664.405945091208,1126.1840033790081
1752.0,1.0,731.4865219394719,1089.66740853772
1754.0,1.0,860.985987728352,1057.738658210128
1756.0,1.0,969.157624903312,1025.47789293608
1758.0,1.0,1074.6946599868002,1033.143074456552
1760.0,1.0,1125.1781962334721,1046.878447790448
1762.0,1.0,1191.8430869865201,1073.649200912464
1764.0,1.0,1289.2557303230478,1101.872165767408
1766.0,1.0,1412.759756758208,1118.1289927261919
1768.0,1.0,1516.5130620529999,1112.519619964856
1770.0,1.0,1548.434194764368,1093.248874909744
1772.0,1.0,1558.5395415455682,1044.678890269336
1774.0,1.0,1500.4275119722402,985.7032961431839
1776.0,1.0,1399.383144130496,936.8832424342401
1778.0,1.0,1306.715894823592,880.749813798392
1780.0,1.0,1264.828944537008,824.336363725736
1782.0,1.0,1183.476442100952,749.088503270584
1784.0,1.0,1054.670747645552,666.574244882456
1786.0,1.0,930.560600829168,616.9934051178719
1788.0,1.0,847.3982896783921,623.697832570624
1790.0,1.0,810.125121338488,690.100763952752
1792.0,1.0,731.5599386991119,742.663202979704
1794.0,1.0,746.226175519432,726.196813858104
1796.0,1.0,854.1857993790959,771.319342383112
1798.0,1.0,945.970032300016,832.237254429024
1800.0,1.0,945.7403296877601,684.82445946814
1812.0,1.0,938.69025066076,520.226578254784
1814.0,1.0,1065.2429271060319,535.055496355464
1816.0,1.0,1211.4125403121438,564.439570093112
1818.0,1.0,1402.6917670083521,720.818661958896
1820.0,1.0,1542.142635165328,896.81474864596
1822.0,1.0,1591.74409875504,1043.552293319464
1824.0,1.0,1564.822040313792,1139.031859889584
1826.0,1.0,1434.0532947465201,1054.25978100996
1828.0,1.0,1336.8905618376562,1042.193998655016
1830.0,1.0,1267.353010023944,1072.343395905928
1832.0,1.0,1210.6002140935655,1112.9189963423264
1838.0,1.0,738.093613990111,1318.095433873048
1840.0,1.0,813.571275206152,1430.3238242399761
1842.0,1.0,821.367048070272,1550.570358494912
1844.0,1.0,880.6576571685839,1551.693425759264
1846.0,1.0,942.266551772776,1494.168116458608
1848.0,1.0,889.689893192656,1457.78692231156
1850.0,1.0,898.0961362858,1448.5843877296802
1852.0,1.0,856.111984201888,1541.2711092611762
1854.0,1.0,751.3163972849441,1493.4545423272398
1856.0,1.0,1023.882188080104,1497.3555518018961
1858.0,1.0,1284.855056017432,1454.4143338973681
1860.0,1.0,1354.7830879972562,1369.4465188512959
1862.0,1.0,1227.8491136859038,1319.505380423984
1864.0,1.0,958.5735809739201,1168.040534168464
1866.0,1.0,796.850977364872,1040.251503036432
1868.0,1.0,823.3408348926721,1098.950030465176
1870.0,1.0,888.093723161192,1207.503681217368
1872.0,1.0,976.313322127216,1240.80662928468
1874.0,1.0,1077.770261804528,1224.81764117592
1876.0,1.0,1060.939318546744,1209.817819932016
1878.0,1.0,956.625067915112,1122.103386502864
1880.0,1.0,954.4808556164401,1113.9830038959599
1882.0,1.0,1027.5416845408,1041.215083642064
1884.0,1.0,1173.540831019256,962.806623184376
1886.0,1.0,1143.83899172944,811.590754410664
1888.0,1.0,1081.2184522781758,577.79545732056
1890.0,1.0,1122.34469349056,505.3331792746
1892.0,1.0,1247.465699294608,489.56825123315997
1894.0,1.0,1287.6785857643358,466.724860617648
1896.0,1.0,1203.524870709864,502.08226829390395
1898.0,1.0,1153.423428813272,592.609901548208
1900.0,1.0,1099.97569504524,697.3082131822639
1902.0,1.0,1088.7383479090481,680.3922485010801
1904.0,1.0,1130.747811721088,672.694974773376
1906.0,1.0,1169.806999658296,695.539381082584
1908.0,1.0,1187.904909229208,692.02998076308
1910.0,1.0,1233.1141948351842,708.209551282248
1912.0,1.0,1280.758258875168,747.9392354740401
1914.0,1.0,1312.020639852536,830.647809901248
1916.0,1.0,1168.890896815184,780.858838192416
1918.0,1.0,1189.200930629936,795.845464125536
1920.0,1.0,1354.0551638190877,862.113019753104
1922.0,1.0,1408.626664495992,830.844636609264
1924.0,1.0,1253.363299923288,552.8712611296978
1947.0,1.0,497.01702976633595,899.526533633824
1949.0,1.0,555.475656336816,1093.6117233952639
1951.0,1.0,597.78007823392,1346.267729212616
1953.0,1.0,629.1770389647841,1573.141402888968
1955.0,1.0,769.455501700304,1653.522049848896
1957.0,1.0,907.3287259211199,1667.710566954656
1959.0,1.0,857.6283507027761,1680.495321440088
1961.0,1.0,718.3480023603761,1410.2474267890639
1963.0,1.0,604.071458238432,1249.541996779328
1965.0,1.0,555.897731091464,999.632201804736
1967.0,1.0,624.964965857072,999.060242615064
1969.0,1.0,712.706895809608,1173.301498785696
1971.0,1.0,743.8793947208561,1295.239226078432
1973.0,1.0,742.394877596888,1376.2176409982162
1975.0,1.0,758.534269152712,1428.140186588776
1977.0,1.0,735.2086709416401,1382.551888117592
1979.0,1.0,756.791244446488,1302.30261035984
1981.0,1.0,699.38736789656,1205.791002147896
1983.0,1.0,705.4619803475521,1241.588882941136
1985.0,1.0,658.264590683192,1197.9825262217282
1987.0,1.0,584.7639167758,1024.408444801616
1989.0,1.0,635.8563914577919,963.8558059619679
1991.0,1.0,570.2042497704826,988.7907140653725
1994.0,1.0,494.42496804387997,966.18971036772
1996.0,1.0,425.423259800712,916.703129366856
1998.0,1.0,413.756259908816,865.150228331824
2000.0,1.0,383.075462826568,799.1969166366559
2002.0,1.0,341.032160517928,712.511411678088
2004.0,1.0,277.23807927054406,710.233597989384
2006.0,1.0,265.029633159448,785.4529087602721
2008.0,1.0,361.07473631012806,963.50049206372
2010.0,1.0,407.24939443774394,1015.769048194136
2012.0,1.0,396.193145266984,909.034815054968
2014.0,1.0,464.431841804312,753.194653477608
2016.0,1.0,442.96726264678404,650.2131795253761
2018.0,1.0,680.127864690528,736.833891116016
2020.0,1.0,806.5069041639599,771.1448174289201
2022.0,1.0,910.3267736592879,847.7278256494878
2024.0,1.0,829.5672405435839,944.742240724464
2026.0,1.0,798.98307526444,950.708943367944
2028.0,1.0,752.8950711722241,884.642493513632
2030.0,1.0,775.013958475912,921.768271199104
2032.0,1.0,809.273120457528,854.9082248912159
2034.0,1.0,856.797579234272,807.885973589056
2036.0,1.0,936.747353246632,877.9020002202001
2038.0,1.0,1008.766725951336,1007.645979626944
2040.0,1.0,1006.575182421576,991.5496497731522
2042.0,1.0,1045.848702912952,877.875375360256
2044.0,1.0,1105.549966035896,766.3742524289919
2046.0,1.0,1148.753039249448,699.6154334566879
2048.0,1.0,1142.97621546512,692.635696148408
2050.0,1.0,1083.16899865612,644.910028365432
2052.0,1.0,995.707886047752,645.264593013704
2054.0,1.0,942.318435504584,644.2883445787279
2056.0,1.0,1010.29921016732,657.67180920332
2058.0,1.0,1061.2791313815042,672.643785936016
2060.0,1.0,1073.290799546704,596.0154935923999
2062.0,1.0,997.7988143236641,533.123239095408
2064.0,1.0,807.681457898408,516.6341806263999
2066.0,1.0,854.95147673308,705.0468728240801
2068.0,1.0,954.0817656024481,833.226384799776
2070.0,1.0,1040.0167723252,901.4714534974241
2072.0,1.0,1052.87633263116,889.120753051784
2074.0,1.0,1019.3895041878799,933.6877430832881
2076.0,1.0,1130.755049252264,1022.7240736528801
2078.0,1.0,1280.368377023512,1057.5183469515282
2080.0,1.0,1306.989419171024,933.094486250232
2082.0,1.0,1391.1468173621279,957.545919950848
2084.0,1.0,1369.9880504348403,935.927343430248
2086.0,1.0,1299.5462354297838,892.3276226551279
2088.0,1.0,1293.185403988256,883.9254232427761
2090.0,1.0,1297.3908629270481,883.9821464690319
2092.0,1.0,1193.819733755912,903.947284324176
2094.0,1.0,910.367753986448,878.907203955224
2096.0,1.0,733.765650266464,803.9615453584399
2098.0,1.0,625.541173860008,713.079408111184
2100.0,1.0,743.59080357752,756.307547678128
2102.0,1.0,713.2939969169599,721.927534847624
2104.0,1.0,641.1055776624239,790.8134594082401
2106.0,1.0,678.5974002282242,829.275954725488
2108.0,1.0,707.064329826248,876.9383956119281
2110.0,1.0,803.5870376157679,951.74718882004
2112.0,1.0,779.9528255618081,1050.524591128408
2114.0,1.0,650.867885163904,1115.803495039672
2116.0,1.0,681.914084763936,1217.8475583565441
2118.0,1.0,789.300736291864,1244.0746247895117
2120.0,1.0,785.793347984648,1174.3446055004
2122.0,1.0,728.0979779949894,797.4650181607894
2179.0,1.0,708.957906795904,570.004783777664
2181.0,1.0,746.7499206205518,617.534423736888
2183.0,1.0,883.7064964751919,576.629945373392
2185.0,1.0,1014.8229362413759,545.986968782472
2187.0,1.0,1071.4252316396878,540.7272491598319
2189.0,1.0,1095.591723859648,570.153302188568
2191.0,1.0,1154.214689773936,586.18481911192
2193.0,1.0,1278.972100170672,573.5512045221201
2195.0,1.0,1283.90102211948,675.0316882016
2197.0,1.0,1151.782072485736,900.01712241788
2199.0,1.0,1138.8773455831679,1108.682252221552
2201.0,1.0,1065.890319140152,1142.572925054
2203.0,1.0,970.200176097456,1144.649677781584
2205.0,1.0,914.472995689944,1198.343557700192
2207.0,1.0,888.139973970744,1150.442857505408
2209.0,1.0,912.5753393598961,1057.588252715992
2211.0,1.0,1029.155268509208,962.973919703888
2213.0,1.0,1092.010175611952,910.694021100712
2215.0,1.0,1103.572106779992,889.298839738264
2217.0,1.0,1044.3296071749442,902.717121698648
2219.0,1.0,1086.505995768312,870.682217079152
2221.0,1.0,1186.342453341928,726.494809596192
2223.0,1.0,1242.839848027656,666.762127197688
2225.0,1.0,1292.8197913140239,711.270147045888
2227.0,1.0,1299.67914966676,618.040522558392
2229.0,1.0,1249.489988947384,588.790125246056
2231.0,1.0,1214.868129105824,590.410909674896
2233.0,1.0,1151.203375473904,608.251587818328
2235.0,1.0,1101.135227177944,662.6705229004481
2237.0,1.0,992.589314487656,630.47294255796
2239.0,1.0,853.062699051648,500.994071163944
2241.0,1.0,743.3876045938559,471.050494006608
2243.0,1.0,717.0937327806721,474.50797034483196
2245.0,1.0,706.6493700523599,471.17174319120005
2247.0,1.0,685.817584653048,500.73699996309597
2249.0,1.0,685.042491171512,551.2001518776481
2251.0,1.0,708.541746962096,611.53682230032
2253.0,1.0,776.510891581704,699.044146802248
2255.0,1.0,830.9340412679201,798.5760274166239
2257.0,1.0,872.03281641072,862.152183008336
2259.0,1.0,891.5553183164,901.3062363922081
2261.0,1.0,867.482105091136,946.5287462202559
2263.0,1.0,823.796945124144,967.016944892248
2265.0,1.0,780.099533063624,939.410751125112
2267.0,1.0,726.2723062478401,904.470857615408
2269.0,1.0,686.748178863008,863.6866620166959
2271.0,1.0,651.4695607391361,808.787852921808
2273.0,1.0,596.896366398472,752.297371169392
2275.0,1.0,557.108410579488,738.58045192288
2277.0,1.0,577.8255532217361,791.46933724056
2279.0,1.0,621.123342741224,909.38476910604
2281.0,1.0,637.378862255304,1042.161115362576
2283.0,1.0,631.8627214925041,1183.4891471019519
2285.0,1.0,699.2463900627761,1412.48395311864
2287.0,1.0,913.69720637692,1549.6627800055921
2289.0,1.0,1138.8726364309841,1618.5011356441119
2291.0,1.0,1349.312698709808,1692.742989544408
2293.0,1.0,1524.21244827972,1669.204150048744
2295.0,1.0,1597.4223161190798,1599.464471232336
2297.0,1.0,1554.95652737808,1524.9952351840159
2299.0,1.0,1559.352630261976,1471.6309288262241
2301.0,1.0,1550.661864372064,1317.947273014984
2303.0,1.0,1526.5457773933679,1187.285216472304
2305.0,1.0,1507.9943981048318,1125.7029573958962
2307.0,1.0,1530.475867962088,1072.00221253484
2309.0,1.0,1544.302944960656,1046.1295593172722
2311.0,1.0,1429.333396212984,980.229289009168
2313.0,1.0,1221.69268254936,870.344718322336
2315.0,1.0,1018.182694213744,788.888146731824
2317.0,1.0,859.88324742044,741.427717959768
2319.0,1.0,747.9854026111076,997.1726756249151
2330.0,1.0,664.33411786856,1177.688782753672
2332.0,1.0,638.187232521208,850.336961999496
2334.0,1.0,686.998369926944,650.298875934728
2336.0,1.0,902.68156869996,518.183198992472
2338.0,1.0,1123.249481388264,631.974748660984
2340.0,1.0,1122.5808114895117,710.3760871894001
2342.0,1.0,1064.807285309624,709.800090424112
2344.0,1.0,1091.4189662545439,678.068836031296
2346.0,1.0,986.25675494128,508.58711365089596
2348.0,1.0,904.709095011432,560.1071946653119
2350.0,1.0,949.2201912412401,681.8708609828161
2352.0,1.0,1032.177346825584,714.6554757802801
2354.0,1.0,1165.943644624272,697.367435371664
2356.0,1.0,1267.155775386376,657.8092595283999
2358.0,1.0,1217.170312992072,620.070413929992
2360.0,1.0,1114.113920118584,583.578223848608
2362.0,1.0,1060.219279250232,568.0005944978479
2364.0,1.0,1054.9078418383601,637.3988818121679
2366.0,1.0,1074.849098868704,680.986516234512
2368.0,1.0,1174.252304905208,676.455532497336
2370.0,1.0,1378.483406810448,706.934258799288
2372.0,1.0,1650.8992860612962,724.2411062278001
2374.0,1.0,1606.604928120528,728.364249482232
2376.0,1.0,1330.283718170192,697.859807436544
2378.0,1.0,1141.554200603032,615.251971685768
2380.0,1.0,1044.050327989144,569.649378330608
2382.0,1.0,1102.130695845832,549.34595758916
2384.0,1.0,1145.355141687592,531.058888005728
2386.0,1.0,1070.68797328172,583.23452993112
2388.0,1.0,988.3630355796402,630.2712365889599
2390.0,1.0,971.718276771064,694.243963020288
2392.0,1.0,895.665268422448,680.762849219432
2394.0,1.0,836.6466072675521,618.062386599208
2396.0,1.0,948.214583461776,710.877533463144
2398.0,1.0,961.734135328192,784.320020934696
2400.0,1.0,908.992626133616,787.976850053368
2402.0,1.0,828.8705370186001,1147.1936514208955
2433.0,1.0,689.169019454112,1288.371265878696
2435.0,1.0,759.496461627288,1097.900868403376
2437.0,1.0,763.0451386487359,960.0982694135439
2439.0,1.0,728.08565992904,951.610692697208
2441.0,1.0,738.0466457007441,934.596050604144
2443.0,1.0,823.136284135104,884.6761999812959
2445.0,1.0,857.4832377330961,905.230574948096
2447.0,1.0,835.898801104408,1032.505532651784
2449.0,1.0,1001.77147041732,1099.101615245776
2451.0,1.0,1290.226331535096,1282.0874386544479
2453.0,1.0,1268.4214312562722,1397.303724406872
2455.0,1.0,1124.6508418560961,1503.054748857232
2457.0,1.0,1067.838185381872,1593.5249401467681
2459.0,1.0,1138.325798771944,1650.364308495912
2461.0,1.0,1255.8012141039922,1678.75080332276
2463.0,1.0,1299.8890161441282,1847.7989883256
2465.0,1.0,1232.4564091677998,1803.516704037112
2467.0,1.0,1242.1349114012642,1517.862620607032
2469.0,1.0,1317.315214350232,1400.919363942936
2471.0,1.0,1545.5407814536397,1341.424594047064
2473.0,1.0,1856.45996622568,1287.006865641808
2475.0,1.0,1999.3542638065198,1213.134289532376
2477.0,1.0,1925.361218742456,1136.875660542752
2479.0,1.0,1740.1844988878079,1074.383006256408
2481.0,1.0,1712.181687436264,995.008181434656
2483.0,1.0,1787.690114092888,1057.933982035728
2485.0,1.0,1829.216768390912,1183.414068350504
2487.0,1.0,1586.5344945399838,1160.801269684704
2489.0,1.0,1206.222806232112,965.66455058848
2491.0,1.0,1001.329921643288,910.99731673704
2493.0,1.0,894.481004956984,1050.224187457008
2495.0,1.0,826.2401277545839,1155.272797547584
2497.0,1.0,874.206141475408,1289.116816500064
2499.0,1.0,928.0907656023999,1351.544374797808
2501.0,1.0,923.928274171496,1342.97714954452
2509.0,1.0,775.6594723131552,1469.9217868288088
2511.0,1.0,718.562393364216,1513.647652168256
2513.0,1.0,736.1811059914241,1532.9641230166158
2515.0,1.0,809.987271618128,1475.504513071824
2517.0,1.0,870.838316215736,1334.03179499708
2519.0,1.0,873.8316445807759,1214.563731193304
2521.0,1.0,818.28236166416,1239.431144059208
2523.0,1.0,782.422755544944,1192.95352840092
2525.0,1.0,798.436655575696,1218.7808864167441
2527.0,1.0,802.880112734656,1285.191183423416
2529.0,1.0,815.440128000592,1235.242294601312
2531.0,1.0,781.328993269552,1251.01733583436
2533.0,1.0,800.132570797744,1277.25595289992
2535.0,1.0,575.1162090212481,1228.499556506024
2537.0,1.0,600.62794519456,1223.283133104904
2539.0,1.0,585.104143724576,1205.405908376024
2541.0,1.0,595.495203451464,1198.007539927888
2543.0,1.0,599.244110387672,1190.862605704
2545.0,1.0,605.2535101957919,1205.3855942282
2547.0,1.0,612.648634308712,1226.29575495776
2549.0,1.0,700.3612950528,1227.063514018184
2551.0,1.0,800.1544777261599,1184.110067121768
2553.0,1.0,863.7704840288959,1105.757818151168
2555.0,1.0,882.014759572168,998.638838507152
2557.0,1.0,914.966946796968,867.374002217344
2559.0,1.0,1065.0009113052402,843.6335065671681
2561.0,1.0,1239.533081087264,942.10671014168
2563.0,1.0,1287.2227570557202,961.13555497628
2565.0,1.0,1084.912749265608,912.69399380144
2567.0,1.0,833.431000386096,990.8603359173279
2569.0,1.0,772.8786387949599,874.042899362192
2571.0,1.0,904.546885703704,724.30702728012
2573.0,1.0,1023.77858358216,710.0491554182481
2575.0,1.0,1042.1808719788082,720.0967270088399
2577.0,1.0,900.63157792848,726.8233714277119
2579.0,1.0,607.7412302797679,724.30337167084
2581.0,1.0,426.68396913736,908.892410202968
2583.0,1.0,486.47932944228796,1022.0014322611601
2585.0,1.0,548.1688139626481,978.6081678081521
2587.0,1.0,485.61453106727197,1009.237706553504
2589.0,1.0,434.091133616016,1083.204548706736
2591.0,1.0,451.74191786440804,1039.652985495032
2593.0,1.0,558.084694621984,990.9775157318161
2595.0,1.0,772.591077357672,871.993314999376
2597.0,1.0,958.14792475148,786.5237561405281
2599.0,1.0,1169.961958864096,771.52092016504
2601.0,1.0,1321.849596371088,704.6745956762959
2603.0,1.0,1371.769374531912,608.5639248959519
2605.0,1.0,1351.477815296888,610.540020584912
2607.0,1.0,1274.332066507792,680.2478151088479
2609.0,1.0,1222.077522700544,786.60199605408
2611.0,1.0,1178.696953092464,835.949938332488
2613.0,1.0,1167.0083715259439,761.561565001512
2615.0,1.0,1114.8988435822,617.32138127056
2617.0,1.0,1137.534329384752,524.075197505888
2619.0,1.0,1125.777620361072,468.19275081736004
2621.0,1.0,1091.060280086288,549.345967853352
2623.0,1.0,1114.468548204464,649.471844863208
2625.0,1.0,1069.283738357192,650.229418680856
2627.0,1.0,983.5244800529281,651.478707071248
2629.0,1.0,856.835828464648,563.154733338776
2631.0,1.0,800.0379256059359,377.22363830297604
2633.0,1.0,841.031521735272,337.585306998536
2635.0,1.0,898.974804561112,430.346150606888
2637.0,1.0,958.2468736454721,551.4277893042
2639.0,1.0,1019.845626975688,568.663336732016
2641.0,1.0,1049.108521525632,590.252025136456
2643.0,1.0,1111.4095758337921,647.068074690184
2645.0,1.0,1035.020955725096,566.052610924304
2647.0,1.0,850.0900033199121,552.609736623024
2649.0,1.0,805.652417452832,703.068592195704
2651.0,1.0,747.948156159712,762.30651307012
2653.0,1.0,676.8965165461921,888.321041266136
2655.0,1.0,734.0364124217999,1063.728330032192
2657.0,1.0,807.384437460384,1017.09529433904
2659.0,1.0,978.836569095296,858.6982759059281
2661.0,1.0,1048.207136503104,804.073198698416
2663.0,1.0,1035.66730164776,897.8247309173761
2665.0,1.0,1041.281100834688,1100.535870863208
2667.0,1.0,1013.082004623024,1219.767862200968
2669.0,1.0,1045.900688947904,1278.41436791516
2671.0,1.0,1079.703886912328,1224.7047293696
2673.0,1.0,1105.3970867201201,1061.843457219888
2675.0,1.0,1087.22458378448,811.497151726312
2677.0,1.0,1208.149593845528,725.61761359092
2679.0,1.0,1170.8662318655279,746.3389068446402
2681.0,1.0,1024.879646732632,600.7467596825361
2683.0,1.0,912.353176092192,451.466195466208
2685.0,1.0,873.713491902528,418.42714196644806
2687.0,1.0,811.15339536592,418.523743121136
2689.0,1.0,784.396589651824,456.030638912376
2691.0,1.0,763.145066468416,540.23642220904
2693.0,1.0,730.980594430504,662.937165359424
2695.0,1.0,717.113271491856,762.9576191704
2697.0,1.0,720.4460240507119,833.012654200104
2699.0,1.0,715.357946290384,876.835828006408
2701.0,1.0,721.067944166112,870.6225303197359
2703.0,1.0,731.659156011816,843.74855179012
2705.0,1.0,697.230563812944,803.131047909264
2707.0,1.0,659.900878136096,741.490941720824
2709.0,1.0,607.348480033344,670.718647772488
2711.0,1.0,559.648262076568,611.139306809056
2713.0,1.0,511.070444055664,553.5653639369018
2719.0,2.0,549.4850747786561,591.771711514202
2721.0,2.0,490.19353053284436,619.7349150043445
2737.0,2.0,496.53544980737604,680.1695141002881
2739.0,2.0,702.9461108539681,736.858092336416
2741.0,2.0,765.822114583392,745.0031061209199
2743.0,2.0,763.1705124311279,680.7359734201759
2745.0,2.0,817.1063637276241,670.517441930568
2747.0,2.0,776.7060652437513,970.3592339729316
2760.0,2.0,666.5081508381361,1169.997641923936
2762.0,2.0,688.869219834736,1187.3953839623682
2764.0,2.0,781.8080766223841,1182.94511354232
2766.0,2.0,992.665799541528,1392.375744363464
2768.0,2.0,1148.5818930885039,1553.470685675992
2770.0,2.0,1146.285966113864,1614.0206611884719
2772.0,2.0,1073.9519686492881,1552.8346250431441
2774.0,2.0,921.57077489672,1417.888376721832
2776.0,2.0,662.806515097584,1279.11551429404
2778.0,2.0,569.2375738443039,1239.450922522888
2780.0,2.0,569.222671945816,1295.178437042824
2782.0,2.0,651.229050516552,1306.780359881536
2784.0,2.0,799.017281628528,1278.8265506989278
2786.0,2.0,749.827622395376,1242.739372825248
2788.0,2.0,691.247477212472,1263.280852197112
2790.0,2.0,744.654252428712,1360.10460060016
2792.0,2.0,754.782057060184,1286.2487889075842
2794.0,2.0,659.2235535989521,1078.3967928126558
2796.0,2.0,448.768883118808,962.94566938228
2798.0,2.0,301.3536000248,912.487052676456
2800.0,2.0,372.5069936048,941.983250321152
2802.0,2.0,453.90216100735995,952.4518084602161
2804.0,2.0,567.5308603390799,939.9342894503361
2806.0,2.0,764.617570905368,904.2402867779281
2808.0,2.0,960.8019462401121,846.032432582168
2810.0,2.0,1059.6790974728078,753.595902165064
2812.0,2.0,1072.2571133131842,662.8605395044799
2814.0,2.0,1038.4246096750398,574.626080251752
2816.0,2.0,975.48791572448,531.4205870242799
2818.0,2.0,895.9857702107041,607.2924341572641
2820.0,2.0,683.2843391906599,906.61479559562
2837.0,2.0,569.259781663472,1221.892911786568
2839.0,2.0,664.030834774152,1303.0621920884241
2841.0,2.0,759.0097341472081,1386.608431982032
2843.0,2.0,856.4639907597921,1397.50688456104
2845.0,2.0,1004.279575489344,1480.5060020435678
2847.0,2.0,858.2461384987,1480.9449895714
2862.0,2.0,583.3634679109359,1371.451724603272
2864.0,2.0,558.6159542721359,1329.913521258416
2866.0,2.0,598.275220852176,1394.553056886544
2868.0,2.0,691.8848056748559,1387.899729014488
2870.0,2.0,774.670966999648,1375.612384236304
2872.0,2.0,692.363657744592,1391.694424294968
2874.0,2.0,616.11519036992,1333.2406188745758
2876.0,2.0,719.332676601368,1468.1225588398643
2878.0,2.0,768.579207754608,1708.1793663428798
2880.0,2.0,716.586586838592,1647.6209409352482
2882.0,2.0,762.713296168096,1410.3671325966961
2884.0,2.0,821.2898859689601,1194.484976178584
2886.0,2.0,929.508814485936,975.7478075382639
2888.0,2.0,1063.5195265257921,835.027705344864
2890.0,2.0,1223.7170679892479,772.9515507855681
2892.0,2.0,1496.8273121595842,916.1431855023279
2894.0,2.0,1595.058606849568,1014.5324650786481
2896.0,2.0,1593.369420518968,1107.1584250802641
2898.0,2.0,1627.831406495256,1107.7097677969682
2900.0,2.0,1565.31961068736,1046.1937254738718
2902.0,2.0,1187.319072628504,831.0252727725521
